Provincia,Dia,Confirmados,Muertes,Recuperados,Total Confirmados,Total Muertes,Total Recuperados
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/3/20,1,0,0,65,0,0
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/4/20,8,0,10,73,0,10
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/5/20,3,0,1,76,0,11
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/6/20,2,0,1,78,0,12
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/7/20,2,0,9,80,0,21
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/8/20,2,0,4,82,0,25
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/9/20,0,0,2,82,0,27
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/10/20,2,0,5,84,0,32
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/11/20,8,0,2,92,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/12/20,4,0,0,96,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/13/20,4,0,0,100,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/14/20,2,0,0,102,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/15/20,3,0,0,105,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/16/20,7,0,0,112,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/17/20,2,0,0,114,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/18/20,0,0,0,114,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/19/20,3,0,0,117,0,34
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4/20/20,0,0,0,117,0,34
Tucumán,1/22/20,0,0,0,0,0,0
Tucumán,1/23/20,0,0,0,0,0,0
Tucumán,1/24/20,0,0,0,0,0,0
Tucumán,1/25/20,0,0,0,0,0,0
Tucumán,1/26/20,0,0,0,0,0,0
Tucumán,1/27/20,0,0,0,0,0,0
Tucumán,1/28/20,0,0,0,0,0,0
Tucumán,1/29/20,0,0,0,0,0,0
Tucumán,1/30/20,0,0,0,0,0,0
Tucumán,1/31/20,0,0,0,0,0,0
Tucumán,2/1/20,0,0,0,0,0,0
Tucumán,2/2/20,0,0,0,0,0,0
Tucumán,2/3/20,0,0,0,0,0,0
Tucumán,2/4/20,0,0,0,0,0,0
Tucumán,2/5/20,0,0,0,0,0,0
Tucumán,2/6/20,0,0,0,0,0,0
Tucumán,2/7/20,0,0,0,0,0,0
Tucumán,2/8/20,0,0,0,0,0,0
Tucumán,2/9/20,0,0,0,0,0,0
Tucumán,2/10/20,0,0,0,0,0,0
Tucumán,2/11/20,0,0,0,0,0,0
Tucumán,2/12/20,0,0,0,0,0,0
Tucumán,2/13/20,0,0,0,0,0,0
Tucumán,2/14/20,0,0,0,0,0,0
Tucumán,2/15/20,0,0,0,0,0,0
Tucumán,2/16/20,0,0,0,0,0,0
Tucumán,2/17/20,0,0,0,0,0,0
Tucumán,2/18/20,0,0,0,0,0,0
Tucumán,2/19/20,0,0,0,0,0,0
Tucumán,2/20/20,0,0,0,0,0,0
Tucumán,2/21/20,0,0,0,0,0,0
Tucumán,2/22/20,0,0,0,0,0,0
Tucumán,2/23/20,0,0,0,0,0,0
Tucumán,2/24/20,0,0,0,0,0,0
Tucumán,2/25/20,0,0,0,0,0,0
Tucumán,2/26/20,0,0,0,0,0,0
Tucumán,2/27/20,0,0,0,0,0,0
Tucumán,2/28/20,0,0,0,0,0,0
Tucumán,2/29/20,0,0,0,0,0,0
Tucumán,3/1/20,0,0,0,0,0,0
Tucumán,3/2/20,0,0,0,0,0,0
Tucumán,3/3/20,0,0,0,0,0,0
Tucumán,3/4/20,0,0,0,0,0,0
Tucumán,3/5/20,0,0,0,0,0,0
Tucumán,3/6/20,0,0,0,0,0,0
Tucumán,3/7/20,0,0,0,0,0,0
Tucumán,3/8/20,0,0,0,0,0,0
Tucumán,3/9/20,0,0,0,0,0,0
Tucumán,3/10/20,0,0,0,0,0,0
Tucumán,3/11/20,0,0,0,0,0,0
Tucumán,3/12/20,0,0,0,0,0,0
Tucumán,3/13/20,0,0,0,0,0,0
Tucumán,3/14/20,0,0,0,0,0,0
Tucumán,3/15/20,0,0,0,0,0,0
Tucumán,3/16/20,0,0,0,0,0,0
Tucumán,3/17/20,0,0,0,0,0,0
Tucumán,3/18/20,0,0,0,0,0,0
Tucumán,3/19/20,1,0,0,1,0,0
Tucumán,3/20/20,0,0,0,1,0,0
Tucumán,3/21/20,1,0,0,2,0,0
Tucumán,3/22/20,5,0,0,7,0,0
Tucumán,3/23/20,0,0,0,7,0,0
Tucumán,3/24/20,0,0,0,7,0,0
Tucumán,3/25/20,2,0,0,9,0,0
Tucumán,3/26/20,0,0,0,9,0,0
Tucumán,3/27/20,6,0,0,15,0,0
Tucumán,3/28/20,0,0,0,15,0,0
Tucumán,3/29/20,0,0,0,15,0,0
Tucumán,3/30/20,0,2,0,15,2,0
Tucumán,3/31/20,1,0,0,16,2,0
Tucumán,4/1/20,1,0,0,17,2,0
Tucumán,4/2/20,4,0,0,21,2,0
Tucumán,4/3/20,0,1,0,21,3,0
Tucumán,4/4/20,1,0,0,22,3,0
Tucumán,4/5/20,0,0,0,22,3,0
Tucumán,4/6/20,5,0,0,27,3,0
Tucumán,4/7/20,1,0,0,28,3,0
Tucumán,4/8/20,1,1,0,29,4,0
Tucumán,4/9/20,1,0,0,30,4,0
Tucumán,4/10/20,0,0,0,30,4,0
Tucumán,4/11/20,1,0,0,31,4,0
Tucumán,4/12/20,0,0,0,31,4,0
Tucumán,4/13/20,0,0,3,31,4,3
Tucumán,4/14/20,0,0,0,31,4,3
Tucumán,4/15/20,0,0,0,31,4,3
Tucumán,4/16/20,0,0,0,31,4,3
Tucumán,4/17/20,0,0,0,31,4,3
Tucumán,4/18/20,0,0,0,31,4,3
Tucumán,4/19/20,0,0,0,31,4,3
Tucumán,4/20/20,1,0,0,32,4,3
